,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1932589,6994478,2008,12,1,1,1646.0,1308,1856.0,1445,DL,976,N994DL,130.0,97.0,85.0,251.0,218.0,ATL,RSW,515,4.0,41.0,0,N,0,218.0,0.0,33.0,0.0,0.0
1932590,6994479,2008,12,1,1,1804.0,1750,1951.0,1923,DL,977,N666DN,107.0,93.0,69.0,28.0,14.0,ATL,MCO,403,8.0,30.0,0,N,0,14.0,0.0,14.0,0.0,0.0
1932591,6994480,2008,12,1,1,1658.0,1650,2300.0,2245,DL,978,N3757D,242.0,235.0,214.0,15.0,8.0,SLC,RDU,1823,4.0,24.0,0,N,0,1.0,0.0,7.0,0.0,7.0
1932592,6994482,2008,12,1,1,2141.0,2125,2317.0,2254,DL,981,N125DL,96.0,89.0,66.0,23.0,16.0,ATL,MCO,403,6.0,24.0,0,N,0,16.0,0.0,7.0,0.0,0.0
1932593,6994483,2008,12,1,1,614.0,600,802.0,754,DL,982,N627DL,108.0,114.0,79.0,8.0,14.0,MIA,ATL,595,18.0,11.0,0,N,0,,,,,
1932594,6994487,2008,12,1,1,848.0,830,1102.0,1021,DL,987,N621DL,134.0,111.0,99.0,41.0,18.0,ATL,MIA,595,7.0,28.0,0,N,0,18.0,0.0,23.0,0.0,0.0
1932595,6994488,2008,12,1,1,1152.0,1111,1352.0,1305,DL,988,N621DL,120.0,114.0,81.0,47.0,41.0,MIA,ATL,595,25.0,14.0,0,N,0,0.0,0.0,6.0,0.0,41.0
1932596,6994491,2008,12,1,1,1308.0,1226,1505.0,1424,DL,990,N624DL,117.0,118.0,84.0,41.0,42.0,MIA,ATL,595,17.0,16.0,0,N,0,0.0,0.0,0.0,0.0,41.0
1932597,6994494,2008,12,1,1,2203.0,2150,2314.0,2316,DL,992,N940DL,71.0,86.0,49.0,-2.0,13.0,ATL,SDF,321,5.0,17.0,0,N,0,,,,,
1932598,6994497,2008,12,1,1,2213.0,2155,2216.0,2205,DL,994,N905DL,63.0,70.0,38.0,11.0,18.0,ATL,BNA,214,8.0,17.0,0,N,0,,,,,
1932599,6994498,2008,12,1,1,1521.0,1439,1735.0,1633,DL,995,N671DN,134.0,114.0,99.0,62.0,42.0,ATL,MIA,595,12.0,23.0,0,N,0,12.0,0.0,20.0,0.0,30.0
1932600,6994499,2008,12,1,1,1813.0,1723,2015.0,1924,DL,996,N671DN,122.0,121.0,89.0,51.0,50.0,MIA,ATL,595,13.0,20.0,0,N,0,0.0,0.0,1.0,0.0,50.0
1932601,6994501,2008,12,1,1,1915.0,1836,2112.0,2037,DL,998,N903DE,117.0,121.0,79.0,35.0,39.0,MIA,ATL,595,11.0,27.0,0,N,0,0.0,0.0,35.0,0.0,0.0
1932602,6994502,2008,12,1,1,1625.0,1600,1833.0,1751,DL,999,N903DE,128.0,111.0,101.0,42.0,25.0,ATL,MIA,595,10.0,17.0,0,N,0,9.0,0.0,17.0,0.0,16.0
1932603,6994503,2008,12,1,1,1942.0,1920,2156.0,2110,DL,1001,N633DL,134.0,110.0,96.0,46.0,22.0,ATL,MIA,595,5.0,33.0,0,N,0,22.0,0.0,24.0,0.0,0.0
1932604,6994504,2008,12,1,1,2033.0,1947,2231.0,2145,DL,1002,N632DL,118.0,118.0,78.0,46.0,46.0,MIA,ATL,595,19.0,21.0,0,N,0,0.0,0.0,0.0,0.0,46.0
1932605,6994510,2008,12,1,1,1056.0,955,1248.0,1203,DL,1008,N909DA,112.0,128.0,84.0,45.0,61.0,ATL,PHL,665,5.0,23.0,0,N,0,0.0,0.0,0.0,0.0,45.0
1932606,6994511,2008,12,1,1,858.0,755,1130.0,1015,DL,1009,N618DL,152.0,140.0,118.0,75.0,63.0,PHL,ATL,665,21.0,13.0,0,N,0,63.0,0.0,12.0,0.0,0.0
1932607,6994512,2008,12,1,1,1124.0,1100,1318.0,1306,DL,1010,N637DL,114.0,126.0,81.0,12.0,24.0,ATL,PHL,665,11.0,22.0,0,N,0,,,,,
1932608,6994514,2008,12,1,1,1446.0,1355,1643.0,1602,DL,1012,N612DL,117.0,127.0,95.0,41.0,51.0,ATL,PHL,665,4.0,18.0,0,N,0,0.0,0.0,41.0,0.0,0.0
1932609,6994516,2008,12,1,1,1637.0,1500,1916.0,1714,DL,1014,N304DQ,159.0,134.0,110.0,122.0,97.0,ATL,PHL,665,7.0,42.0,0,N,0,0.0,0.0,122.0,0.0,0.0
1932610,6994517,2008,12,1,1,1327.0,1245,1601.0,1500,DL,1015,N909DA,154.0,135.0,133.0,61.0,42.0,PHL,ATL,665,5.0,16.0,0,N,0,0.0,0.0,19.0,0.0,42.0
1932611,6994518,2008,12,1,1,1923.0,1525,2116.0,1711,DL,1016,N994DL,113.0,106.0,77.0,245.0,238.0,RSW,ATL,515,26.0,10.0,0,N,0,0.0,0.0,7.0,0.0,238.0
1932612,6994520,2008,12,1,1,1905.0,1735,2112.0,1951,DL,1018,N6700,127.0,136.0,88.0,81.0,90.0,ATL,PHL,665,4.0,35.0,0,N,0,0.0,0.0,81.0,0.0,0.0
1932613,6994521,2008,12,1,1,1738.0,1655,2027.0,1909,DL,1019,N612DL,169.0,134.0,117.0,78.0,43.0,PHL,ATL,665,9.0,43.0,0,N,0,2.0,0.0,35.0,0.0,41.0
1932614,6994522,2008,12,1,1,2140.0,2000,2353.0,2147,DL,1019,N612DL,133.0,107.0,89.0,126.0,100.0,ATL,PBI,545,5.0,39.0,0,N,0,100.0,0.0,26.0,0.0,0.0
1932615,6994523,2008,12,1,1,1945.0,1855,2154.0,2058,DL,1020,N644DL,129.0,123.0,91.0,56.0,50.0,ATL,PHL,665,5.0,33.0,0,N,0,0.0,0.0,50.0,0.0,6.0
1932616,6994524,2008,12,1,1,1956.0,1755,2226.0,2035,DL,1021,N304DQ,150.0,160.0,115.0,111.0,121.0,PHL,ATL,665,8.0,27.0,0,N,0,0.0,0.0,0.0,0.0,111.0
1932617,6994525,2008,12,1,1,2034.0,2015,2233.0,2229,DL,1022,N688DL,119.0,134.0,87.0,4.0,19.0,ATL,PHL,665,7.0,25.0,0,N,0,,,,,
1932618,6994526,2008,12,1,1,825.0,815,1038.0,1005,DL,1023,N6716C,133.0,110.0,106.0,33.0,10.0,IAD,ATL,533,6.0,21.0,0,N,0,10.0,0.0,23.0,0.0,0.0
1932619,6994531,2008,12,1,1,1323.0,1306,1510.0,1508,DL,1029,N668DN,227.0,242.0,211.0,2.0,17.0,ATL,PHX,1587,4.0,12.0,0,N,0,,,,,
1932620,6994533,2008,12,1,1,1631.0,1610,1833.0,1819,DL,1031,N678DL,242.0,249.0,213.0,14.0,21.0,ATL,PHX,1587,6.0,23.0,0,N,0,,,,,
1932621,6994535,2008,12,1,1,1634.0,1601,1816.0,1800,DL,1033,N6704Z,102.0,119.0,74.0,16.0,33.0,FLL,ATL,581,12.0,16.0,0,N,0,3.0,0.0,0.0,0.0,13.0
1932622,6994542,2008,12,1,1,904.0,846,1047.0,1028,DL,1039,N6714Q,283.0,282.0,246.0,19.0,18.0,ATL,SAN,1891,4.0,33.0,0,N,0,18.0,0.0,1.0,0.0,0.0
1932623,6994543,2008,12,1,1,1150.0,1120,1423.0,1337,DL,1040,N914DL,93.0,77.0,70.0,46.0,30.0,MEM,ATL,332,6.0,17.0,0,N,0,0.0,0.0,16.0,0.0,30.0
1932624,6994546,2008,12,1,1,1542.0,1455,1703.0,1636,DL,1043,N608DA,261.0,281.0,242.0,27.0,47.0,ATL,SAN,1891,4.0,15.0,0,N,0,13.0,0.0,0.0,0.0,14.0
1932625,6994547,2008,12,1,1,1928.0,1910,2110.0,2048,DL,1044,N656DL,102.0,98.0,61.0,22.0,18.0,ATL,RIC,481,10.0,31.0,0,N,0,11.0,0.0,4.0,0.0,7.0
1932626,6994548,2008,12,1,1,1558.0,1453,1609.0,1510,DL,1045,N912DE,71.0,77.0,54.0,59.0,65.0,ATL,MOB,302,5.0,12.0,0,N,0,8.0,0.0,0.0,0.0,51.0
1932627,6994553,2008,12,1,1,1446.0,1355,1655.0,1559,DL,1049,N694DL,309.0,304.0,292.0,56.0,51.0,ATL,SFO,2139,5.0,12.0,0,N,0,4.0,0.0,5.0,0.0,47.0
1932628,6994559,2008,12,1,1,1208.0,1154,1948.0,1936,DL,1054,N6715C,280.0,282.0,247.0,12.0,14.0,SEA,ATL,2182,21.0,12.0,0,N,0,,,,,
1932629,6994562,2008,12,1,1,1521.0,1505,1756.0,1745,DL,1057,N6706Q,335.0,340.0,309.0,11.0,16.0,ATL,SEA,2182,7.0,19.0,0,N,0,,,,,
1932630,6994563,2008,12,1,1,1905.0,1854,2033.0,2022,DL,1058,N950DL,148.0,148.0,115.0,11.0,11.0,ATL,AUS,813,5.0,28.0,0,N,0,,,,,
1932631,6994566,2008,12,1,1,1913.0,1840,2151.0,2116,DL,1061,N67171,338.0,336.0,305.0,35.0,33.0,ATL,SEA,2182,9.0,24.0,0,N,0,33.0,0.0,2.0,0.0,0.0
1932632,6994572,2008,12,1,1,1606.0,1600,1902.0,1833,DL,1067,N677DL,176.0,153.0,143.0,29.0,6.0,BDL,ATL,859,11.0,22.0,0,N,0,6.0,0.0,23.0,0.0,0.0
1932633,6994577,2008,12,1,1,1422.0,1403,2159.0,2140,DL,1072,N6712B,277.0,277.0,239.0,19.0,19.0,SFO,ATL,2139,23.0,15.0,0,N,0,0.0,0.0,0.0,0.0,19.0
1932634,6994578,2008,12,1,1,2253.0,2230,5.0,2335,DL,1072,N6712B,72.0,65.0,47.0,30.0,23.0,ATL,JAX,270,5.0,20.0,0,N,0,4.0,0.0,7.0,0.0,19.0
1932635,6994579,2008,12,1,1,710.0,700,855.0,835,DL,1073,N656DL,105.0,95.0,71.0,20.0,10.0,RDU,ATL,356,20.0,14.0,0,N,0,10.0,0.0,10.0,0.0,0.0
1932636,6994581,2008,12,1,1,1845.0,1830,2025.0,2025,DL,1076,N602DL,100.0,115.0,73.0,0.0,15.0,PBI,ATL,545,15.0,12.0,0,N,0,,,,,
1932637,6994585,2008,12,1,1,1448.0,1410,1621.0,1531,DL,1078,N688DL,93.0,81.0,70.0,50.0,38.0,ATL,TPA,406,3.0,20.0,0,N,0,26.0,0.0,12.0,0.0,12.0
1932638,6994586,2008,12,1,1,2202.0,2130,19.0,2353,DL,1079,N6701,317.0,323.0,289.0,26.0,32.0,ATL,SFO,2139,6.0,22.0,0,N,0,26.0,0.0,0.0,0.0,0.0
1932639,6994588,2008,12,1,1,2033.0,2000,2132.0,2057,DL,1081,N921DL,59.0,57.0,42.0,35.0,33.0,ATL,TLH,223,4.0,13.0,0,N,0,33.0,0.0,2.0,0.0,0.0
1932640,6994589,2008,12,1,1,1401.0,1235,1714.0,1512,DL,1082,N955DL,193.0,157.0,159.0,122.0,86.0,BDL,ATL,859,10.0,24.0,0,N,0,0.0,0.0,36.0,0.0,86.0
1932641,6994590,2008,12,1,1,1005.0,942,1133.0,1111,DL,1083,N131DN,268.0,269.0,227.0,22.0,23.0,ATL,LAS,1747,6.0,35.0,0,N,0,22.0,0.0,0.0,0.0,0.0
1932642,6994591,2008,12,1,1,1328.0,1303,1817.0,1800,DL,1084,N932DL,169.0,177.0,152.0,17.0,25.0,ELP,ATL,1282,10.0,7.0,0,N,0,1.0,0.0,0.0,0.0,16.0
1932643,6994592,2008,12,1,1,1914.0,1855,2054.0,2030,DL,1084,N926DL,100.0,95.0,63.0,24.0,19.0,ATL,ORF,516,6.0,31.0,0,N,0,19.0,0.0,5.0,0.0,0.0
1932644,6994594,2008,12,1,1,1106.0,1100,1244.0,1230,DL,1085,N125DL,278.0,270.0,229.0,14.0,6.0,ATL,LAS,1747,6.0,43.0,0,N,0,,,,,
1932645,6994595,2008,12,1,1,1237.0,1210,1427.0,1400,DL,1086,N946DL,110.0,110.0,83.0,27.0,27.0,PBI,ATL,545,12.0,15.0,0,N,0,27.0,0.0,0.0,0.0,0.0
1932646,6994598,2008,12,1,1,1401.0,1346,1538.0,1514,DL,1089,N935DL,97.0,88.0,75.0,24.0,15.0,ATL,SRQ,445,5.0,17.0,0,N,0,3.0,0.0,9.0,0.0,12.0
1932647,6994600,2008,12,1,1,1714.0,1646,1828.0,1814,DL,1091,N927DA,194.0,208.0,176.0,14.0,28.0,ATL,ABQ,1269,6.0,12.0,0,N,0,,,,,
1932648,6994601,2008,12,1,1,1746.0,1710,2042.0,1919,DL,1092,N908DL,116.0,69.0,47.0,83.0,36.0,VPS,ATL,264,55.0,14.0,0,N,0,0.0,0.0,47.0,0.0,36.0
1932649,6994602,2008,12,1,1,2140.0,2010,2317.0,2142,DL,1092,N908DL,97.0,92.0,63.0,95.0,90.0,ATL,DAY,432,9.0,25.0,0,N,0,13.0,0.0,5.0,0.0,77.0
1932650,6994603,2008,12,1,1,1742.0,1722,2005.0,1920,DL,1093,N137DL,143.0,118.0,105.0,45.0,20.0,FLL,ATL,581,26.0,12.0,0,N,0,0.0,0.0,25.0,0.0,20.0
1932651,6994604,2008,12,1,1,2109.0,2030,2244.0,2201,DL,1093,N137DL,275.0,271.0,229.0,43.0,39.0,ATL,LAS,1747,9.0,37.0,0,N,0,4.0,0.0,4.0,0.0,35.0
1932652,6994607,2008,12,1,1,1456.0,1134,1559.0,1238,DL,1097,N952DL,63.0,64.0,44.0,201.0,202.0,SAV,ATL,215,11.0,8.0,0,N,0,0.0,0.0,0.0,0.0,201.0
1932653,6994609,2008,12,1,1,828.0,800,1132.0,1059,DL,1098,N666DN,124.0,119.0,105.0,33.0,28.0,DFW,ATL,732,7.0,12.0,0,N,0,28.0,0.0,5.0,0.0,0.0
1932654,6994610,2008,12,1,1,1818.0,1740,1924.0,1905,DL,1099,N900PC,126.0,145.0,107.0,19.0,38.0,ATL,DFW,732,7.0,12.0,0,N,0,3.0,0.0,0.0,0.0,16.0
1932655,6994613,2008,12,1,1,1532.0,1520,1750.0,1708,DL,1102,N938DL,138.0,108.0,103.0,42.0,12.0,IAD,ATL,533,11.0,24.0,0,N,0,1.0,0.0,30.0,0.0,11.0
1932656,6994616,2008,12,1,1,838.0,830,1038.0,1044,DL,1105,N834MH,240.0,254.0,216.0,-6.0,8.0,ATL,SLC,1589,3.0,21.0,0,N,0,,,,,
1932657,6994618,2008,12,1,1,646.0,640,845.0,849,DL,1108,N982DL,59.0,69.0,38.0,-4.0,6.0,BHM,ATL,134,10.0,11.0,0,N,0,,,,,
1932658,6994619,2008,12,1,1,1715.0,1335,1737.0,1400,DL,1109,N634DL,82.0,85.0,57.0,217.0,220.0,SLC,LAS,368,6.0,19.0,0,N,0,217.0,0.0,0.0,0.0,0.0
1932659,6994620,2008,12,1,1,1204.0,1105,1424.0,1355,DL,1110,N975DL,140.0,170.0,123.0,29.0,59.0,PBI,BDL,1133,5.0,12.0,0,N,0,2.0,0.0,0.0,0.0,27.0
1932660,6994622,2008,12,1,1,1407.0,1130,1433.0,1205,DL,1115,N905DA,86.0,95.0,65.0,148.0,157.0,SLC,RNO,422,5.0,16.0,0,N,0,0.0,0.0,0.0,0.0,148.0
1932661,6994623,2008,12,1,1,1351.0,1335,1527.0,1509,DL,1116,N959DL,156.0,154.0,130.0,18.0,16.0,ATL,MSP,906,6.0,20.0,0,N,0,0.0,0.0,2.0,0.0,16.0
1932662,6994626,2008,12,1,1,1113.0,930,1324.0,1155,DL,1120,N955DL,131.0,145.0,98.0,89.0,103.0,ATL,BDL,859,5.0,28.0,0,N,0,0.0,0.0,0.0,0.0,89.0
1932663,6994627,2008,12,1,1,755.0,545,1019.0,813,DL,1121,N390DA,144.0,148.0,123.0,126.0,130.0,BOS,CVG,752,5.0,16.0,0,N,0,126.0,0.0,0.0,0.0,0.0
1932664,6994628,2008,12,1,1,1104.0,900,1231.0,1055,DL,1121,N390DA,267.0,295.0,242.0,96.0,124.0,CVG,LAX,1900,13.0,12.0,0,N,0,0.0,0.0,0.0,0.0,96.0
1932665,6994631,2008,12,1,1,1755.0,1645,1832.0,1745,DL,1125,N3752,157.0,180.0,143.0,47.0,70.0,CVG,DEN,1069,6.0,8.0,0,N,0,47.0,0.0,0.0,0.0,0.0
1932666,6994632,2008,12,1,1,1518.0,1500,1714.0,1707,DL,1126,N916DN,116.0,127.0,94.0,7.0,18.0,CVG,BOS,752,7.0,15.0,0,N,0,,,,,
1932667,6994633,2008,12,1,1,1754.0,1747,2031.0,2015,DL,1127,N916DN,157.0,148.0,128.0,16.0,7.0,BOS,CVG,752,5.0,24.0,0,N,0,0.0,0.0,9.0,0.0,7.0
1932668,6994634,2008,12,1,1,1332.0,1140,2046.0,1850,DL,1128,N390DA,254.0,250.0,236.0,116.0,112.0,LAX,CVG,1900,5.0,13.0,0,N,0,16.0,0.0,4.0,0.0,96.0
1932669,6994635,2008,12,1,1,2016.0,1940,2204.0,2146,DL,1128,N371DA,108.0,126.0,92.0,18.0,36.0,CVG,BOS,752,6.0,10.0,0,N,0,11.0,0.0,0.0,0.0,7.0
1932670,6994636,2008,12,1,1,606.0,600,817.0,813,DL,1129,N386DA,131.0,133.0,111.0,4.0,6.0,BDL,CVG,661,6.0,14.0,0,N,0,,,,,
1932671,6994641,2008,12,1,1,1145.0,1128,1906.0,1855,DL,1132,N3763D,261.0,267.0,240.0,11.0,17.0,SFO,CVG,2036,8.0,13.0,0,N,0,,,,,
1932672,6994643,2008,12,1,1,915.0,905,1132.0,1116,DL,1133,N916DN,137.0,131.0,121.0,16.0,10.0,CVG,TPA,773,3.0,13.0,0,N,0,0.0,10.0,6.0,0.0,0.0
1932673,6994644,2008,12,1,1,1707.0,1638,1822.0,1756,DL,1134,N952DL,75.0,78.0,49.0,26.0,29.0,ATL,GSO,306,5.0,21.0,0,N,0,21.0,0.0,0.0,0.0,5.0
1932674,6994645,2008,12,1,1,2158.0,2145,2309.0,2304,DL,1135,N903DE,131.0,139.0,107.0,5.0,13.0,ATL,MCI,692,5.0,19.0,0,N,0,,,,,
1932675,6994646,2008,12,1,1,1225.0,1200,1419.0,1411,DL,1136,N916DN,114.0,131.0,96.0,8.0,25.0,TPA,CVG,773,5.0,13.0,0,N,0,,,,,
1932676,6994648,2008,12,1,1,1335.0,1309,1408.0,1338,DL,1139,N984DL,93.0,89.0,77.0,30.0,26.0,ATL,MSY,425,4.0,12.0,0,N,0,21.0,0.0,4.0,0.0,5.0
1932677,6994649,2008,12,1,1,1448.0,1433,1656.0,1643,DL,1140,N901DE,68.0,70.0,47.0,13.0,15.0,PNS,ATL,272,10.0,11.0,0,N,0,,,,,
1932678,6994650,2008,12,1,1,1501.0,1320,1711.0,1542,DL,1142,N905DA,70.0,82.0,55.0,89.0,101.0,RNO,SLC,422,5.0,10.0,0,N,0,0.0,0.0,0.0,0.0,89.0
1932679,6994653,2008,12,1,1,1927.0,1743,2049.0,1905,DL,1145,N3737C,82.0,82.0,54.0,104.0,104.0,ATL,RDU,356,4.0,24.0,0,N,0,24.0,0.0,0.0,0.0,80.0
1932680,6994663,2008,12,1,1,2152.0,2115,2253.0,2209,DL,1157,N3740C,121.0,114.0,99.0,44.0,37.0,SLC,SAN,626,8.0,14.0,0,N,0,37.0,0.0,7.0,0.0,0.0
1932681,6994664,2008,12,1,1,1331.0,1300,1557.0,1536,DL,1160,N3752,146.0,156.0,118.0,21.0,31.0,FLL,CVG,932,8.0,20.0,0,N,0,0.0,0.0,9.0,0.0,12.0
1932682,6994666,2008,12,1,1,1657.0,1645,1905.0,1853,DL,1161,N912DN,248.0,248.0,218.0,12.0,12.0,CLE,SLC,1565,5.0,25.0,0,N,0,,,,,
1932683,6994668,2008,12,1,1,2109.0,2100,2247.0,2247,DL,1163,N914DN,218.0,227.0,202.0,0.0,9.0,CVG,SLC,1449,5.0,11.0,0,N,0,,,,,
1932684,6994670,2008,12,1,1,921.0,900,1233.0,1129,DL,1165,N3752,192.0,149.0,152.0,64.0,21.0,CVG,FLL,932,9.0,31.0,0,N,0,21.0,0.0,43.0,0.0,0.0
1932685,6994674,2008,12,1,1,1202.0,1150,1406.0,1415,DL,1168,N960DL,124.0,145.0,109.0,-9.0,12.0,RSW,CVG,879,6.0,9.0,0,N,0,,,,,
1932686,6994680,2008,12,1,1,1247.0,1055,1733.0,1459,DL,1174,N907DA,226.0,184.0,174.0,154.0,112.0,SLC,ORD,1249,21.0,31.0,0,N,0,0.0,0.0,154.0,0.0,0.0
1932687,6994682,2008,12,1,1,1017.0,1010,1306.0,1303,DL,1176,N3738B,109.0,113.0,84.0,3.0,7.0,LAX,SLC,590,6.0,19.0,0,N,0,,,,,
1932688,6994684,2008,12,1,1,1556.0,1445,1723.0,1619,DL,1178,N969DL,87.0,94.0,62.0,64.0,71.0,ATL,CMH,446,5.0,20.0,0,N,0,0.0,0.0,0.0,0.0,64.0
1932689,6994685,2008,12,1,1,607.0,550,807.0,751,DL,1179,N653DL,120.0,121.0,98.0,16.0,17.0,DTW,ATL,594,8.0,14.0,0,N,0,16.0,0.0,0.0,0.0,0.0
1932690,6994686,2008,12,1,1,1240.0,1230,1410.0,1353,DL,1181,N908DA,90.0,83.0,67.0,17.0,10.0,DEN,SLC,391,6.0,17.0,0,N,0,10.0,0.0,7.0,0.0,0.0
1932691,6994689,2008,12,1,1,1750.0,1740,2050.0,2028,DL,1184,N394DA,120.0,108.0,90.0,22.0,10.0,LAX,SLC,590,5.0,25.0,0,N,0,0.0,0.0,12.0,0.0,10.0
1932692,6994692,2008,12,1,1,816.0,805,1126.0,1120,DL,1186,N679DA,130.0,135.0,107.0,6.0,11.0,SAT,ATL,874,12.0,11.0,0,N,0,,,,,
1932693,6994699,2008,12,1,1,2112.0,2100,2213.0,2146,DL,1189,N3764D,121.0,106.0,88.0,27.0,12.0,SLC,SMF,532,9.0,24.0,0,N,0,12.0,0.0,15.0,0.0,0.0
1932694,6994701,2008,12,1,1,1220.0,1212,1420.0,1354,DL,1193,N953DL,120.0,102.0,100.0,26.0,8.0,RIC,ATL,481,10.0,10.0,0,N,0,2.0,0.0,18.0,0.0,6.0
1932695,6994702,2008,12,1,1,1501.0,1446,1451.0,1440,DL,1193,N985DL,50.0,54.0,26.0,11.0,15.0,ATL,BHM,134,4.0,20.0,0,N,0,,,,,
1932696,6994703,2008,12,1,1,1638.0,1556,1846.0,1757,DL,1194,N372DA,128.0,121.0,86.0,49.0,42.0,ATL,DTW,594,9.0,33.0,0,N,0,9.0,0.0,7.0,0.0,33.0
1932697,6994707,2008,12,1,1,1609.0,1555,1752.0,1735,DL,1198,N935DL,103.0,100.0,72.0,17.0,14.0,SRQ,ATL,445,19.0,12.0,0,N,0,0.0,0.0,3.0,0.0,14.0
1932698,6994709,2008,12,1,1,1810.0,1759,1941.0,1909,DL,1199,N908DE,91.0,70.0,59.0,32.0,11.0,SAV,ATL,215,13.0,19.0,0,N,0,11.0,0.0,21.0,0.0,0.0
1932699,6994715,2008,12,1,1,903.0,725,1327.0,956,DL,1203,N905DA,324.0,211.0,171.0,211.0,98.0,ORD,SLC,1249,5.0,148.0,0,N,0,0.0,98.0,113.0,0.0,0.0
1932700,6994717,2008,12,1,1,1843.0,1750,2108.0,2009,DL,1206,N681DA,85.0,79.0,55.0,59.0,53.0,LAS,SLC,368,7.0,23.0,0,N,0,0.0,0.0,6.0,0.0,53.0
1932701,6994726,2008,12,1,1,915.0,905,1116.0,1109,DL,1211,N3751B,241.0,244.0,210.0,7.0,10.0,CVG,PHX,1569,3.0,28.0,0,N,0,,,,,
1932702,6994731,2008,12,1,1,1801.0,1747,1921.0,1908,DL,1215,N954DL,80.0,81.0,48.0,13.0,14.0,CLT,ATL,227,8.0,24.0,0,N,0,,,,,
1932703,6994733,2008,12,1,1,1531.0,1500,1740.0,1704,DL,1216,N914DN,129.0,124.0,98.0,36.0,31.0,CVG,LGA,585,16.0,15.0,0,N,0,0.0,0.0,36.0,0.0,0.0
1932704,6994734,2008,12,1,1,1014.0,950,1206.0,1130,DL,1217,N3758Y,112.0,100.0,94.0,36.0,24.0,RIC,ATL,481,7.0,11.0,0,N,0,24.0,0.0,12.0,0.0,0.0
1932705,6994735,2008,12,1,1,1448.0,1420,1921.0,1855,DL,1218,N3758Y,153.0,155.0,138.0,26.0,28.0,DEN,CVG,1069,5.0,10.0,0,N,0,0.0,0.0,0.0,0.0,26.0
1932706,6994736,2008,12,1,1,1937.0,1930,2134.0,2133,DL,1218,N386DA,117.0,123.0,96.0,1.0,7.0,CVG,LGA,585,10.0,11.0,0,N,0,,,,,
1932707,6994737,2008,12,1,1,2253.0,2130,2325.0,2209,DL,1219,N689DL,92.0,99.0,69.0,76.0,83.0,ATL,MSY,425,6.0,17.0,0,N,0,32.0,0.0,0.0,0.0,44.0
1932708,6994738,2008,12,1,1,1545.0,1455,1645.0,1557,DL,1220,N946DL,60.0,62.0,41.0,48.0,50.0,ATL,TLH,223,3.0,16.0,0,N,0,32.0,0.0,0.0,0.0,16.0
1932709,6994740,2008,12,1,1,1017.0,1005,1310.0,1253,DL,1222,N910DN,113.0,108.0,90.0,17.0,12.0,SNA,SLC,588,5.0,18.0,0,N,0,0.0,0.0,5.0,0.0,12.0
1932710,6994741,2008,12,1,1,745.0,735,1016.0,1018,DL,1223,N3757D,271.0,283.0,246.0,-2.0,10.0,RDU,SLC,1823,11.0,14.0,0,N,0,,,,,
1932711,6994743,2008,12,1,1,1307.0,1255,1612.0,1543,DL,1224,N3757D,125.0,108.0,84.0,29.0,12.0,SNA,SLC,588,8.0,33.0,0,N,0,0.0,0.0,17.0,0.0,12.0
1932712,6994747,2008,12,1,1,1723.0,1633,1859.0,1754,DL,1229,N943DL,96.0,81.0,63.0,65.0,50.0,SDF,ATL,321,8.0,25.0,0,N,0,0.0,0.0,15.0,0.0,50.0
1932713,6994753,2008,12,1,1,1816.0,1624,2044.0,1854,DL,1235,N907DA,208.0,210.0,176.0,110.0,112.0,ORD,SLC,1249,6.0,26.0,0,N,0,0.0,0.0,0.0,0.0,110.0
1932714,6994759,2008,12,1,1,1642.0,1630,1940.0,1916,DL,1239,N908DA,118.0,106.0,83.0,24.0,12.0,LAX,SLC,590,7.0,28.0,0,N,0,12.0,0.0,12.0,0.0,0.0
1932715,6994760,2008,12,1,1,2101.0,2055,2158.0,2154,DL,1239,N908DA,117.0,119.0,92.0,4.0,6.0,SLC,PDX,630,5.0,20.0,0,N,0,,,,,
1932716,6994762,2008,12,1,1,1818.0,1750,2031.0,2013,DL,1241,N914DN,133.0,143.0,110.0,18.0,28.0,LGA,CVG,585,7.0,16.0,0,N,0,0.0,0.0,0.0,0.0,18.0
1932717,6994768,2008,12,1,1,1425.0,1330,1611.0,1543,DL,1248,N3767,106.0,133.0,94.0,28.0,55.0,MCO,CVG,756,5.0,7.0,0,N,0,13.0,0.0,0.0,0.0,15.0
1932718,6994769,2008,12,1,1,1656.0,1650,1921.0,1850,DL,1248,N3742C,325.0,300.0,285.0,31.0,6.0,CVG,SEA,1964,7.0,33.0,0,N,0,4.0,0.0,25.0,0.0,2.0
1932719,6994772,2008,12,1,1,2007.0,1935,2302.0,2137,DL,1251,N3731T,175.0,122.0,113.0,85.0,32.0,CVG,MCO,756,4.0,58.0,0,N,0,25.0,0.0,53.0,0.0,7.0
1932720,6994778,2008,12,1,1,1045.0,1010,1110.0,1040,DL,1255,N914DL,85.0,90.0,55.0,30.0,35.0,ATL,MEM,332,4.0,26.0,0,N,0,0.0,0.0,0.0,0.0,30.0
